Country,Product,Data type,Indication,Channel,Date,Value,Source_File
Elbonie,YREX,Activity,Indication 23,Meeting,2023-05-01 00:00:00,1973.0632119000002,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2023-06-01 00:00:00,1227.7953555000001,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2023-07-01 00:00:00,1749.6220883,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2023-08-01 00:00:00,428.0483255,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2023-09-01 00:00:00,2216.8035692,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2023-10-01 00:00:00,606.8831209,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2023-11-01 00:00:00,1401.6242674000002,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2023-12-01 00:00:00,876.4179549999999,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2024-01-01 00:00:00,441.27639940000006,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2024-02-01 00:00:00,1642.351591,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2024-03-01 00:00:00,236.9800599,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2024-04-01 00:00:00,681.9700049,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2024-05-01 00:00:00,1799.9609924000004,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2024-06-01 00:00:00,1251.7461346,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2024-07-01 00:00:00,3018.5962486999997,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2024-08-01 00:00:00,919.7863373,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2024-09-01 00:00:00,1327.6746289999999,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Meeting,2024-10-01 00:00:00,688.8248553999999,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2022-10-01 00:00:00,379.5000642,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2022-11-01 00:00:00,212.88950450000002,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2022-12-01 00:00:00,402.3139863,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-01-01 00:00:00,205.1573836,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-02-01 00:00:00,64.874402,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-03-01 00:00:00,475.6256656,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-04-01 00:00:00,400.3598081,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-05-01 00:00:00,575.7386670999999,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-06-01 00:00:00,574.2443792999999,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-07-01 00:00:00,458.6421898,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-08-01 00:00:00,303.0510518,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-09-01 00:00:00,916.0144720000001,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-10-01 00:00:00,505.2463824000001,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-11-01 00:00:00,1059.3453776000001,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2023-12-01 00:00:00,562.112046,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2024-01-01 00:00:00,242.94426919999998,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2024-02-01 00:00:00,445.19575530000003,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2024-03-01 00:00:00,232.76044489999998,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2024-04-01 00:00:00,494.35421470000006,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2024-05-01 00:00:00,187.15565600000002,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2024-06-01 00:00:00,848.6339114,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2024-07-01 00:00:00,239.14441430000002,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2024-08-01 00:00:00,145.7881495,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2024-09-01 00:00:00,304.42741309999997,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Email,2024-10-01 00:00:00,333.4792661,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2022-10-01 00:00:00,3040.616977199999,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2022-11-01 00:00:00,2838.1904475,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2022-12-01 00:00:00,2473.476072700001,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-01-01 00:00:00,2500.5423576000007,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-02-01 00:00:00,2746.2754640999997,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-03-01 00:00:00,2326.005781500001,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-04-01 00:00:00,2649.8368351000013,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-05-01 00:00:00,3472.8592835,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-06-01 00:00:00,2760.646932900001,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-07-01 00:00:00,2550.2645641,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-08-01 00:00:00,2795.0491696999998,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-09-01 00:00:00,3219.2033744000014,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-10-01 00:00:00,2694.527149,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-11-01 00:00:00,3046.1097829999994,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2023-12-01 00:00:00,2156.9422865,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2024-01-01 00:00:00,2626.966174299999,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2024-02-01 00:00:00,2660.0191457999995,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2024-03-01 00:00:00,3308.2868602,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2024-04-01 00:00:00,3366.5679189999996,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2024-05-01 00:00:00,3957.6683802,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2024-06-01 00:00:00,2598.1906205999994,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2024-07-01 00:00:00,3438.887410799999,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2024-08-01 00:00:00,2604.6407937000004,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2024-09-01 00:00:00,2044.1193145000002,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 23,Face to face call,2024-10-01 00:00:00,1892.4024698000003,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2022-10-01 00:00:00,119.4105693,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2022-11-01 00:00:00,197.921402,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2022-12-01 00:00:00,89.8618457,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2023-02-01 00:00:00,143.7778379,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2023-03-01 00:00:00,127.4841416,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2023-04-01 00:00:00,431.00631210000006,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2023-05-01 00:00:00,66.8343319,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2023-07-01 00:00:00,221.7867942,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2023-08-01 00:00:00,179.16344180000002,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2023-09-01 00:00:00,63.4659766,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2023-10-01 00:00:00,231.7929955,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2023-11-01 00:00:00,377.2744241,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2023-12-01 00:00:00,129.5407031,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2024-01-01 00:00:00,70.1818415,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2024-02-01 00:00:00,91.4200775,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2024-03-01 00:00:00,433.12408619999997,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2024-04-01 00:00:00,195.1021232,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2024-06-01 00:00:00,171.1351118,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2024-07-01 00:00:00,73.6009451,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Meeting,2024-09-01 00:00:00,40.21333,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Email,2022-11-01 00:00:00,186.4314187,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Email,2023-02-01 00:00:00,30.5698123,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Email,2023-04-01 00:00:00,295.52163939999997,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Email,2023-10-01 00:00:00,71.6439632,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Email,2023-12-01 00:00:00,55.0336505,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Email,2024-01-01 00:00:00,55.0336505,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Email,2024-04-01 00:00:00,94.1432026,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2022-10-01 00:00:00,142.816721,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2022-11-01 00:00:00,598.8011839000001,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2022-12-01 00:00:00,159.8398357,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2023-01-01 00:00:00,230.086784,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2023-02-01 00:00:00,555.9746114,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2023-04-01 00:00:00,358.8431633,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2023-05-01 00:00:00,253.7490994,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2023-07-01 00:00:00,68.8728052,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2023-08-01 00:00:00,276.42129819999997,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2023-09-01 00:00:00,101.0010249,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2023-10-01 00:00:00,129.9454899,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2023-11-01 00:00:00,201.7173436,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2023-12-01 00:00:00,366.4977302,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2024-01-01 00:00:00,297.5860523,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2024-02-01 00:00:00,117.0325679,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2024-03-01 00:00:00,557.6818390000001,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2024-04-01 00:00:00,67.7128695,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2024-05-01 00:00:00,203.8582075,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2024-06-01 00:00:00,77.6312087,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2024-07-01 00:00:00,74.2559387,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2024-08-01 00:00:00,55.3032948,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2024-09-01 00:00:00,128.3823846,INNOVIX_Elbonie.xlsx
Elbonie,YREX,Activity,Indication 24,Face to face call,2024-10-01 00:00:00,661.749417,INNOVIX_Elbonie.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-01-01 00:00:00,179.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-01-01 00:00:00,1115.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-01-01 00:00:00,4673.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-01-01 00:00:00,1159.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-01-01 00:00:00,40.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-01-01 00:00:00,394.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-02-01 00:00:00,298.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-02-01 00:00:00,1278.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-02-01 00:00:00,4757.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-02-01 00:00:00,1495.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-02-01 00:00:00,45.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-02-01 00:00:00,333.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-03-01 00:00:00,239.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-03-01 00:00:00,721.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-03-01 00:00:00,4653.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-03-01 00:00:00,1291.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-03-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-03-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-04-01 00:00:00,387.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-04-01 00:00:00,916.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-04-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-05-01 00:00:00,29.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-05-01 00:00:00,78.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-05-01 00:00:00,49.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-05-01 00:00:00,49.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-06-01 00:00:00,126.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-06-01 00:00:00,210.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-06-01 00:00:00,589.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-06-01 00:00:00,452.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-06-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-06-01 00:00:00,135.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-07-01 00:00:00,59.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-07-01 00:00:00,431.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-07-01 00:00:00,3211.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-07-01 00:00:00,653.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-07-01 00:00:00,76.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-07-01 00:00:00,54.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-08-01 00:00:00,60.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-08-01 00:00:00,232.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-08-01 00:00:00,4637.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-08-01 00:00:00,576.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-08-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-08-01 00:00:00,275.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-09-01 00:00:00,391.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-09-01 00:00:00,153.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-09-01 00:00:00,3613.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-09-01 00:00:00,837.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-09-01 00:00:00,48.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-09-01 00:00:00,96.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-10-01 00:00:00,84.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-10-01 00:00:00,204.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-10-01 00:00:00,3331.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-10-01 00:00:00,658.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-10-01 00:00:00,108.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-10-01 00:00:00,21.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-11-01 00:00:00,78.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-11-01 00:00:00,955.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-11-01 00:00:00,161.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-11-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2020-12-01 00:00:00,88.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2020-12-01 00:00:00,194.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2020-12-01 00:00:00,945.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2020-12-01 00:00:00,206.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2020-12-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2020-12-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2021-01-01 00:00:00,161.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2021-01-01 00:00:00,95.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2021-01-01 00:00:00,914.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2021-01-01 00:00:00,518.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2021-01-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2021-01-01 00:00:00,46.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2021-02-01 00:00:00,256.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2021-02-01 00:00:00,116.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2021-02-01 00:00:00,659.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2021-02-01 00:00:00,715.5,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2021-02-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2021-02-01 00:00:00,41.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2021-03-01 00:00:00,247.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2021-03-01 00:00:00,309.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2021-03-01 00:00:00,1178.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2021-03-01 00:00:00,422.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2021-03-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2021-03-01 00:00:00,370.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2021-04-01 00:00:00,118.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2021-04-01 00:00:00,89.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2021-04-01 00:00:00,678.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2021-04-01 00:00:00,152.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2021-04-01 00:00:00,45.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2021-04-01 00:00:00,80.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2021-05-01 00:00:00,173.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2021-05-01 00:00:00,154.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2021-05-01 00:00:00,1549.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 23,Face to face call,2021-05-01 00:00:00,507.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 10,Face to face call,2021-05-01 00:00:00,0.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 1,Face to face call,2021-05-01 00:00:00,336.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 12,Face to face call,2021-06-01 00:00:00,123.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 2,Face to face call,2021-06-01 00:00:00,271.0,INNOVIX_Floresland.xlsx
Floresland,INNOVIX,Activity,Indication 19,Face to face call,2021-06-01 00:00:00,3525.0,INNOVIX_Floresland.xlsx
